SchemeCode,SchemeName,SchemeCategory,Inception,ExpenseRatio,TurnoverRatio,ALP3Y,ALP5Y,ALP10Y,BET3Y,BET5Y,BET10Y,R2_3YRS,R2_5YRS,R2_10YRS,SD_3YRS,SD_5YRS,SD_10YRS,SHP_3YRS,SHP_5YRS,SHP_10YRS
119119,HDFC Hybrid Debt Fund Direct Plan Monthly Reinvestment of Income Distribution cum Capital Wdrl Opt,Conservative Allocation,2013-01-01,1.15,25.24,1.86,3.28,-1.69,1.14,1.07,1.32,87.02,62.88,70.24,4.22,4.56,5.71,1.06,1.55,0.34
119120,HDFC Hybrid Debt Fund Direct Plan Quarterly Reinvestment of Income Distribution cum Capital Wdrl Opt,Conservative Allocation,2013-01-01,1.15,25.24,1.99,3.34,-1.45,1.16,1.09,1.33,88.52,63.82,69.68,4.27,4.58,5.77,1.09,1.56,0.39
119133,Groww Large Cap Fund Direct Plan Growth Option,Large-Cap,2013-01-01,1.03,2.22,0.27,-2.21,-0.3,0.97,0.98,0.98,95.95,94.04,94.24,13.92,14.31,16.54,0.59,0.92,0.46
119134,Groww Large Cap Fund Direct Plan Payout Inc Dist cum Cap Wdrl,Large-Cap,2013-01-01,1.03,2.22,0.27,-2.23,-0.28,0.97,0.98,0.98,96.0,94.08,94.2,13.91,14.29,16.55,0.59,0.92,0.46
119159,Tata Large Cap Fund Direct Plan Payout of Inc Dist cum Cap Wdrl,Large-Cap,2013-01-01,1.04,34.14,1.14,0.64,-0.04,0.98,0.98,0.99,97.71,96.33,96.64,13.85,14.19,16.4,0.66,1.13,0.48
119160,Tata Large Cap Fund Direct Plan Growth,Large-Cap,2013-01-01,1.04,34.14,1.12,0.64,-0.03,0.97,0.98,0.98,97.72,96.34,96.65,13.85,14.18,16.39,0.66,1.13,0.48
119177,Tata Mid Cap Growth Fund Direct Plan Rnvstmnt of Inc Dist cum Cap Wdrl,Mid-Cap,2013-01-01,0.68,28.52,0.02,1.2,0.15,0.88,0.86,0.94,95.51,91.12,92.67,16.03,15.22,19.06,0.83,1.37,0.57
119178,Tata Mid Cap Growth Fund Direct Plan Growth,Mid-Cap,2013-01-01,0.68,28.52,0.03,1.21,0.31,0.88,0.86,0.94,95.51,91.12,92.59,16.03,15.22,19.01,0.83,1.37,0.58
119201,Tata Large & Mid Cap Fund Direct Plan Payout of Inc Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,0.55,10.21,3.11,1.37,0.75,0.89,0.93,0.98,91.24,90.29,92.16,13.51,14.24,16.9,0.8,1.18,0.54
119202,Tata Large & Mid Cap Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,0.55,10.21,3.08,1.27,0.93,0.89,0.93,0.98,91.28,90.24,92.62,13.51,14.26,16.83,0.8,1.17,0.55
119205,DSP Ultra Short Fund Direct Plan Growth,Ultra Short Duration,2013-01-01,0.3,209.95,-0.21,-0.16,0.01,3.27,3.42,1.59,63.7,64.8,17.58,0.45,0.6,0.68,1.53,1.42,1.1
119206,DSP Ultra Short Fund Direct Plan Reinvestment of Income Distribution cum capital Wdrl Opt,Ultra Short Duration,2013-01-01,0.3,209.95,-0.1,-0.14,-0.41,-2.86,-0.65,-0.68,0.97,0.08,0.28,2.44,1.91,1.9,-0.31,-0.14,-0.35
119207,DSP Ultra Short Fund Direct Plan Weekly Reinvestment of Income Distribution cum capital Wdrl Opt,Ultra Short Duration,2013-01-01,0.3,209.95,-0.8,-0.58,-1.18,0.03,0.38,0.17,0.0,0.24,0.14,0.83,0.74,0.7,-1.01,-0.79,-1.67
119212,DSP Small Cap Fund Direct Plan Growth,Small-Cap,2013-01-01,0.87,24.0,-1.87,0.14,0.65,0.89,0.92,0.92,93.25,93.79,94.55,18.51,18.72,21.45,0.54,1.31,0.56
119213,DSP Small Cap Fund Direct Plan Reinvestment of Income Distribution cum capital withdrawal option,Small-Cap,2013-01-01,0.87,24.0,-2.12,-0.41,0.16,0.89,0.92,0.93,93.34,93.86,94.64,18.55,18.87,21.57,0.52,1.28,0.54
119218,DSP Large & Mid Cap Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,0.7,40.0,6.07,3.68,2.28,0.97,0.96,1.03,89.8,86.5,91.22,14.84,14.92,17.9,0.98,1.31,0.62
119219,DSP Large & Mid Cap Fund Direct Plan Reinvestment of Income Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,0.7,40.0,5.88,3.37,2.12,0.97,0.95,1.03,89.52,85.89,90.98,14.87,14.95,17.9,0.96,1.28,0.61
119222,DSP Short Term Fund Direct Plan Reinvestment of Income Distribution cum capital Wdrl Opt,Short Duration,2013-01-01,0.34,440.04,0.69,0.37,-1.1,0.23,0.72,1.26,0.05,1.44,6.58,10.62,8.26,6.67,0.08,0.15,0.09
119223,DSP Short Term Fund Direct Plan Weekly Payout of Income Distribution cum capital Wdrl Opt,Short Duration,2013-01-01,0.34,440.04,0.38,0.04,-1.11,1.06,0.9,0.86,75.49,81.93,73.26,1.28,1.45,1.37,0.72,0.82,0.05
119224,DSP Short Term Fund Direct Plan Monthly Payout of Income Distribution cum capital Wdrl Opt,Short Duration,2013-01-01,0.34,440.04,0.25,0.06,-1.3,0.78,0.9,0.86,18.08,46.15,46.37,1.92,1.88,1.72,0.33,0.63,-0.07
119226,DSP Short Term Fund Direct Plan Growth,Short Duration,2013-01-01,0.34,440.04,0.21,0.03,0.03,1.0,0.96,1.02,87.42,91.08,89.94,1.16,1.45,1.52,0.63,0.86,0.98
119231,Tata Equity P/E Fund Direct Plan Growth,Value,2013-01-01,0.7,67.53,4.86,2.8,1.54,0.97,0.9,0.98,93.03,91.33,92.07,14.93,13.8,17.22,0.9,1.31,0.58
119232,Tata Equity P/E Fund Direct Reinvestment Trigger A (5%)of Income Distribution cum Capital Withdrawal,Value,2013-01-01,0.7,67.53,3.47,1.42,0.89,0.99,0.9,0.98,92.86,91.3,92.06,15.19,13.92,17.25,0.8,1.21,0.54
119233,Tata Equity P/E Fund Direct Reinvestment Trigger B (10%)of Income Distribution cum Capital Withdrawa,Value,2013-01-01,0.7,67.53,4.76,2.7,1.47,0.97,0.9,0.98,93.09,91.4,92.07,14.9,13.78,17.21,0.89,1.31,0.58
119249,DSP Large Cap Fund Direct Plan Reinvestment of Income Distribution cum capital Wdrl Opt,Large-Cap,2013-01-01,0.97,28.0,6.72,3.0,-0.92,0.7,0.77,0.98,62.92,72.38,86.13,12.38,12.84,17.38,1.01,1.18,0.4
119250,DSP Large Cap Fund Direct Plan Growth,Large-Cap,2013-01-01,0.97,28.0,5.71,1.78,-0.72,0.89,0.88,1.02,92.89,89.88,92.39,12.94,13.18,17.45,1.0,1.19,0.43
119300,Bank of India Large & Mid Cap Equity Fund Direct Plan Bonus,Large & Mid- Cap,2013-12-16,1.1,85.0,1.45,0.8,-0.55,1.03,0.95,0.98,90.71,87.07,88.97,15.77,14.82,17.33,0.66,1.12,0.45
119346,Bank of India Large & Mid Cap Equity Fund Direct Plan Reinvestment of Income Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,1.1,85.0,1.43,0.65,-1.14,1.03,0.96,0.98,90.66,81.28,86.31,15.75,15.38,17.58,0.66,1.07,0.41
119349,Bank of India Large & Mid Cap Equity Fund Direct PlanQuarterlyReinvestmentofIncomeDistcumCapWdrl,Large & Mid- Cap,2013-01-01,1.1,85.0,1.43,0.69,-0.86,1.03,0.95,0.99,90.66,87.1,88.76,15.77,14.81,17.36,0.66,1.11,0.44
119350,Bank of India Large & Mid Cap Equity Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,1.1,85.0,1.48,0.83,-0.46,1.03,0.95,0.99,90.67,87.08,88.97,15.76,14.81,17.34,0.66,1.12,0.46
119353,Baroda BNP Paribas Multi Cap Fund Direct Reinvestment of Income Dist cum Cap Wdrl,Multi-Cap,2013-01-01,0.95,122.0,3.07,3.01,0.63,0.94,0.98,0.94,84.74,83.89,89.86,15.1,15.73,16.8,0.75,1.26,0.52
119354,Baroda BNP Paribas Multi Cap Fund Direct Growth Option,Multi-Cap,2013-01-01,0.95,122.0,3.37,3.19,1.01,0.94,0.98,0.94,85.09,84.11,89.82,15.1,15.72,16.7,0.77,1.27,0.55
119379,Bank of India Ultra Short Duration Fund Direct Plan Growth,Ultra Short Duration,2013-01-01,0.34,303.87,-0.75,-0.56,0.02,3.32,3.49,2.08,71.62,66.62,46.69,0.42,0.56,0.64,-0.02,0.3,1.8
119380,Bank of India Ultra Short Duration Fund Direct Plan Daily Reinvestment of Income Dist cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.34,303.87,-1.22,-0.87,-0.91,2.47,2.71,1.0,11.63,16.42,10.23,0.64,0.65,0.53,-1.1,-0.63,-1.16
119381,Bank of India Ultra Short Duration Fund Direct Plan Weekly Reinvestment of Income Dist cum Cap Wdrl,Ultra Short Duration,2013-01-23,0.34,303.87,-1.49,-1.11,-1.04,3.45,3.64,1.3,25.73,28.45,12.64,0.59,0.65,0.61,-1.25,-0.74,-1.01
119382,Bank of India Short Term Income Fund Direct Plan Growth,Short Duration,2013-01-01,0.45,130.47,2.37,4.36,-0.39,1.62,0.79,0.81,13.31,2.08,1.97,4.48,7.52,7.85,0.7,0.7,0.09
119383,Bank of India Short Term Income Fund Direct Plan Monthly Reinvestment of Income Dist cum Cap Wdrl,Short Duration,2013-02-13,0.45,130.47,2.36,4.34,-1.24,1.62,0.79,0.82,13.32,2.08,1.99,4.48,7.52,7.84,0.7,0.7,-0.02
119393,Bank of India Conservative Hybrid Fund Direct Growth,Conservative Allocation,2013-01-14,1.1,1.69,-1.16,3.58,-0.29,1.01,1.0,0.95,76.55,12.63,16.52,4.0,9.5,8.43,0.29,0.75,0.28
119394,Bank of India Conservative Hybrid Fund Direct Monthly Reinvestment of Income Dist cum Cap Wdrl,Conservative Allocation,2013-03-28,1.1,1.69,-1.21,3.47,-1.36,1.01,1.0,0.95,76.63,12.69,16.75,4.0,9.5,8.43,0.28,0.74,0.15
119395,Bank of India Conservative Hybrid Fund Direct Quarterly Reinvestment of Income Dist cum Cap Wdrl,Conservative Allocation,2014-12-11,1.1,1.69,-1.21,3.5,-1.29,1.01,1.0,0.94,76.61,12.65,16.24,4.0,9.5,8.47,0.28,0.74,0.16
119399,Baroda BNP Paribas Short Duration Fund Direct Mn Reinvestment of Income Dist cum Cap Wdrl,Short Duration,2013-01-01,0.38,4.81,-0.7,-0.19,-0.73,0.95,0.75,0.63,59.95,62.56,51.59,1.31,1.31,1.2,-0.2,0.55,0.12
119400,Baroda BNP Paribas Short Duration Fund Direct Growth Option,Short Duration,2013-01-01,0.38,4.81,0.4,0.43,0.75,1.13,0.83,0.72,87.8,78.93,63.43,1.29,1.36,1.31,0.77,1.11,1.41
119421,Tata Money Market Fund Direct Plan Daily Rnvstmnt of Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.16,373.05,-0.35,-0.09,-0.61,3.98,4.4,-0.28,47.22,42.03,0.04,0.56,0.71,2.0,1.12,1.34,-0.36
119424,Tata Money Market Fund Direct Plan Growth,Money Market,2013-01-01,0.16,373.05,-0.15,0.06,0.15,4.01,4.57,0.21,72.26,59.0,0.02,0.5,0.66,2.01,1.89,1.91,0.12
119436,Aditya Birla Sun Life Equity Advantage Fund Direct Plan Growth,Large & Mid- Cap,2013-01-01,1.17,39.0,-3.11,-1.81,-1.28,1.03,1.01,1.07,88.77,86.54,89.92,15.92,15.74,18.77,0.37,0.95,0.42
119496,Aditya Birla Sun Life Short Term Fund Direct Plan Reinvst of Inc Dis cum Cap Wdrl,Short Duration,2013-01-01,0.37,171.46,-0.62,0.14,-0.75,1.19,1.16,1.17,44.31,56.97,45.51,1.86,2.1,2.37,-0.03,0.73,0.36
119497,Aditya Birla Sun Life Short Term Fund Direct Plan Pyt of Inc Dis cum Cap Wdrl,Short Duration,2013-01-01,0.37,171.46,-0.62,0.14,-0.75,1.19,1.16,1.17,44.31,56.97,45.51,1.86,2.1,2.37,-0.03,0.73,0.36
119498,Aditya Birla Sun Life Short Term Fund Direct Plan Growth,Short Duration,2013-01-01,0.37,171.46,0.79,1.19,0.49,0.89,1.05,1.13,79.23,75.38,73.09,1.06,1.66,1.82,1.2,1.48,1.14
119499,Aditya Birla Sun Life Savings Fund Direct Plan Weekly Reinvst of Inc Dis cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.34,237.98,-1.06,-0.29,-0.68,3.43,4.2,1.13,20.41,21.29,5.23,0.66,0.74,0.71,-0.45,0.68,-0.35
119500,Aditya Birla Sun Life Savings Fund Direct Plan Daily Reinvst of Inc Dis cum Cap Wdrl,Ultra Short Duration,2013-01-01,0.34,237.98,-0.35,0.04,-0.45,3.32,4.04,1.14,58.56,31.6,6.81,0.46,0.7,0.68,1.1,1.37,-0.03
119501,Aditya Birla Sun Life Savings Fund Direct Plan Growth,Ultra Short Duration,2013-01-01,0.34,237.98,-0.21,0.16,0.4,3.51,4.5,2.28,63.89,39.98,27.54,0.48,0.69,0.74,1.58,1.75,1.99
119511,Aditya Birla Sun Life Money Manager Fund Direct Plan Growth,Money Market,2013-01-01,0.22,269.82,-0.23,-0.02,0.41,3.9,4.51,1.51,71.23,56.7,27.49,0.49,0.66,0.56,1.68,1.72,2.34
119512,Aditya Birla Sun Life Money Manager Fund Direct Plan Weekly Payout Inc Dist cum Cap Wdrl,Money Market,2013-01-01,0.22,269.82,-1.1,-0.48,-0.65,3.81,4.17,0.53,22.81,25.93,1.64,0.69,0.71,0.59,-0.36,0.47,-0.75
119522,Aditya Birla Sun Life Low Duration Direct Plan Weekly Reinvestment Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.42,0.0,-0.83,-0.04,-0.28,4.3,5.4,1.43,32.51,25.64,5.94,0.67,0.87,0.84,0.21,1.13,0.31
119523,Aditya Birla Sun Life Low Duration Direct Plan Growth,Low Duration,2013-01-01,0.42,0.0,-0.25,0.35,0.57,4.32,5.32,2.54,62.46,32.4,26.02,0.55,0.82,0.8,1.57,1.78,2.1
119524,Aditya Birla Sun Life Low Duration Direct Plan Daily Reinvestment Inc Dist cum Cap Wdrl,Low Duration,2013-01-01,0.42,0.0,-0.39,0.25,-0.33,4.15,4.7,1.3,58.48,26.67,6.39,0.54,0.8,0.75,1.19,1.53,0.22
119527,Aditya Birla Sun Life Frontline Equity Fund Direct Plan Rnvstmnt Inc Dist cum Cap Wdrl,Large-Cap,2013-01-01,1.02,48.0,-0.28,-0.17,-0.58,0.91,0.95,0.97,91.01,93.67,96.46,13.45,13.87,16.12,0.53,1.06,0.45
119528,Aditya Birla Sun Life Frontline Equity Fund Direct Plan Growth,Large-Cap,2013-01-01,1.02,48.0,1.88,1.14,0.11,0.94,0.96,0.97,98.78,97.97,98.05,13.31,13.73,16.09,0.72,1.18,0.49
119532,Aditya Birla Sun Life Corporate Bond Fund Direct Plan Monthly Rnvstmnt Inc Dist cum Cap Wdrl,Corporate Bond,2013-01-01,0.33,234.65,0.22,0.32,-0.83,1.11,1.12,1.05,75.88,86.72,80.34,1.34,1.68,1.58,0.58,1.01,0.38
119533,Aditya Birla Sun Life Corporate Bond Fund Direct Plan Growth,Corporate Bond,2013-01-01,0.33,234.65,0.6,0.56,0.5,1.06,1.1,1.03,84.39,89.92,88.84,1.23,1.63,1.52,0.94,1.18,1.29
119538,Aditya Birla Sun Life Medium Term Plan Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Medium Duration,2013-01-01,0.86,138.15,6.24,6.42,0.82,2.85,1.51,1.16,9.62,7.05,5.54,9.22,7.81,6.69,0.82,1.05,0.36
119539,Aditya Birla Sun Life Medium Term Plan Direct Plan Growth,Medium Duration,2013-01-01,0.86,138.15,6.69,6.76,1.78,2.91,1.51,1.18,10.09,7.14,6.03,9.18,7.78,6.52,0.87,1.1,0.52
119540,Aditya Birla Sun Life Medium Term Plan Direct Plan Half Yearly Reinvestment Inc Dist cum Cap Wdrl,Medium Duration,2013-01-01,0.86,138.15,6.52,6.63,0.74,2.9,1.51,1.13,9.98,7.13,5.33,9.19,7.79,6.59,0.85,1.08,0.35
119541,Aditya Birla Sun Life Medium Term Plan Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Medium Duration,2013-01-01,0.86,138.15,6.6,6.69,0.64,2.91,1.52,1.22,10.08,7.16,6.26,9.19,7.78,6.58,0.86,1.09,0.35
119550,Aditya Birla Sun Life Banking & PSU Debt Fund Direct Plan Growth,Banking & PSU,2013-01-01,0.39,282.83,0.33,0.27,0.09,0.93,1.09,1.3,78.88,88.16,81.78,1.13,1.64,2.0,0.73,0.99,0.96
119551,Aditya Birla Sun Life Banking & PSU Debt Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Banking & PSU,2013-01-01,0.39,282.83,-0.28,-0.41,-0.67,0.95,1.14,1.24,64.17,81.31,60.59,1.26,1.78,2.2,0.14,0.55,0.48
119552,Aditya Birla Sun Life Banking & PSU Debt Fund Direct Plan Monthly Rnvstmnt Inc Dist cum Cap Wdrl,Banking & PSU,2013-01-01,0.39,282.83,-0.64,-0.21,-1.21,1.07,1.1,1.31,28.19,50.18,55.99,2.06,2.13,2.37,-0.07,0.53,0.25
119553,Aditya Birla Sun Life Banking & PSU Debt Fund Direct Plan Quarterly Rnvstmnt Inc Dist cum Cap Wdrl,Banking & PSU,2013-01-01,0.39,282.83,-0.57,-0.31,-1.33,0.98,1.13,1.34,38.83,69.04,68.34,1.62,1.86,2.2,-0.07,0.56,0.23
119556,Aditya Birla Sun Life Small Cap Fund Direct Plan Growth,Small-Cap,2013-01-01,1.02,39.0,-1.75,-2.36,-2.01,0.87,0.92,0.94,94.34,93.61,94.26,18.1,18.89,22.07,0.54,1.18,0.44
119557,Aditya Birla Sun Life Small Cap Fund Direct Plan Reinvst of Inc Dis cum Cap Wdrl,Small-Cap,2013-01-01,1.02,39.0,-2.15,-2.65,-2.16,0.87,0.92,0.94,93.92,93.3,94.14,18.07,18.9,22.06,0.52,1.16,0.43
119565,Sundaram large and Mid Cap Direct Plan Reinvestment Inc Dist cum Cap Wdrl option,Large & Mid- Cap,2013-01-01,0.86,35.0,0.5,1.27,0.87,1.02,0.98,1.0,91.59,88.74,90.7,15.53,15.1,17.39,0.6,1.16,0.54
119566,Sundaram large and Mid Cap - Direct Plan - Growth Option,Large & Mid- Cap,2013-01-01,0.86,35.0,1.08,1.77,1.27,1.01,0.98,1.0,91.61,88.59,90.69,15.41,15.03,17.35,0.64,1.19,0.56
119581,Sundaram Mid Cap - Direct Plan - Growth Option,Mid-Cap,2013-01-01,0.9,39.8,2.08,1.33,-0.31,0.92,0.92,0.96,94.65,93.12,93.6,16.9,15.99,19.34,0.95,1.39,0.55
119582,Sundaram Mid Cap Direct Plan Transfer of Income Distribution cum Capital Withdrawal,Mid-Cap,2013-01-01,0.9,39.8,1.49,0.84,-0.65,0.93,0.92,0.96,94.59,93.22,93.73,17.03,16.07,19.37,0.91,1.36,0.54
119585,SBI Bluechip Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Large-Cap,2013-01-01,0.82,24.0,1.32,0.75,0.38,0.9,0.95,0.96,96.45,94.99,95.94,12.87,13.84,16.05,0.67,1.14,0.51
119588,Sundaram Small Cap Fund Direct Plan Transfer of Income Distribution cum Capital Withdrawal,Small-Cap,2013-01-01,0.94,66.1,1.09,1.86,-2.36,0.79,0.85,0.99,92.71,93.55,94.23,16.53,17.44,23.1,0.7,1.41,0.43
119589,Sundaram Small Cap Fund - Direct Plan - Growth Option,Small-Cap,2013-01-01,0.94,66.1,1.63,2.24,-2.02,0.79,0.85,0.98,92.99,93.68,94.38,16.43,17.37,22.99,0.74,1.43,0.44
119598,SBI Bluechip Fund Direct Growth,Large-Cap,2013-01-01,0.82,24.0,1.32,0.75,0.4,0.9,0.95,0.96,96.45,94.99,95.93,12.87,13.84,16.05,0.67,1.14,0.51
119604,SBI Equity Hybrid Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Aggressive Allocation,2013-01-01,0.74,16.0,0.91,0.76,0.45,0.96,1.03,1.04,93.28,92.81,93.27,9.81,10.3,11.75,0.68,1.19,0.58
119609,SBI Equity Hybrid Fund Direct Growth,Aggressive Allocation,2013-01-01,0.74,16.0,0.91,0.76,0.54,0.96,1.03,1.04,93.28,92.81,93.23,9.81,10.3,11.73,0.68,1.19,0.59
119619,Aditya Birla Sun Life Mid Cap Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Mid-Cap,2013-01-01,1.12,51.0,-2.83,0.28,-1.69,0.89,0.92,0.96,90.6,89.04,93.55,16.67,16.36,19.37,0.64,1.29,0.48
119620,Aditya Birla Sun Life Mid Cap Fund Direct Plan Growth,Mid-Cap,2013-01-01,1.12,51.0,-2.43,0.56,-1.37,0.89,0.92,0.96,90.76,89.24,93.84,16.68,16.36,19.35,0.66,1.31,0.5
119621,Sundaram Corporate Bond Fund - Direct Plan - Growth Option,Corporate Bond,2013-05-13,0.34,93.74,0.08,0.13,-0.31,0.83,0.99,1.45,61.79,81.61,76.73,1.14,1.53,2.28,0.45,0.88,0.75
119622,Sundaram Corporate Bond Fund Direct Plan Monthly Transfer Inc Dist cum Cap Wdrl Option,Corporate Bond,2014-02-12,0.34,93.74,-0.33,-0.14,-0.88,0.65,0.94,1.41,61.62,82.69,67.15,0.92,1.44,2.35,-0.03,0.7,0.45
119625,Sundaram Banking & PSU Fund - Direct Plan - Growth Option,Banking & PSU,2013-01-01,0.27,111.0,-0.02,-0.22,-0.21,1.1,0.72,0.79,86.27,66.35,65.99,1.27,1.33,1.39,0.42,0.53,0.66
119626,Sundaram Banking & PSU Fund Direct Plan Monthly Payout Inc Dist cum Cap Wdrl option,Banking & PSU,2013-07-15,0.27,111.0,-0.06,-0.42,-1.6,1.1,0.71,0.74,86.2,52.78,35.45,1.27,1.47,1.73,0.38,0.33,-0.35
119629,Sundaram Banking & PSU Fund - Direct Plan Bonus,Banking & PSU,2013-10-29,0.27,111.0,-0.02,-0.23,-0.21,1.1,0.72,0.79,86.27,66.33,66.0,1.27,1.33,1.39,0.41,0.53,0.66
119635,Sundaram Conservative Hybrid Fund - Direct Plan - Growth Option,Conservative Allocation,2013-01-01,1.51,329.36,0.03,1.33,-0.64,1.04,0.99,0.99,91.01,54.38,47.87,3.78,4.52,5.18,0.64,1.07,0.4
119637,Sundaram Conservative Hybrid Fund Plan Direct Plan Quarterly Transfer Inc Dist cum Cap Wdrl Option,Conservative Allocation,2013-03-13,1.51,329.36,0.03,1.32,-1.32,1.04,0.99,1.01,91.02,54.36,47.63,3.78,4.52,5.3,0.64,1.06,0.28
119655,Aditya Birla Sun Life Income Fund Direct Plan Quarterly Reinvestment Inc Dist cum Cap Wdrl,Medium to Long Duration,2013-01-01,0.74,633.98,-0.94,-0.07,-1.72,1.1,1.14,1.28,73.63,84.86,84.45,2.62,3.06,4.02,0.12,0.46,0.13
119657,Aditya Birla Sun Life Income Fund Direct Plan Growth,Medium to Long Duration,2013-01-01,0.74,633.98,-0.22,0.37,-0.42,1.05,1.12,1.28,91.85,93.14,89.32,2.27,2.89,3.91,0.45,0.63,0.46
119658,Aditya Birla Sun Life Pure Value Fund Direct Plan Reinvestment Inc Dist cum Cap Wdrl,Value,2013-01-15,1.1,53.0,1.63,1.63,-0.85,1.12,1.08,1.1,88.18,82.7,85.12,17.67,17.42,20.27,0.65,1.15,0.43
119659,Aditya Birla Sun Life Pure Value Fund Direct Plan Growth,Value,2013-01-01,1.1,53.0,2.04,1.83,-0.69,1.13,1.08,1.11,87.99,82.58,85.13,17.86,17.52,20.32,0.67,1.16,0.44
119672,Sundaram Medium Duration Direct Plan Quarterly Transfer of Income Distr cum Capital Wtdrwl,Medium Duration,2013-01-01,1.39,78.32,-0.95,-1.81,-2.36,1.57,1.3,1.63,86.84,79.96,66.1,1.76,2.1,2.77,-0.12,-0.12,-0.05
119675,Sundaram Medium Duration - Direct Plan - Growth Option,Medium Duration,2013-01-01,1.39,78.32,-0.93,-1.42,-1.71,1.57,1.35,1.6,86.81,86.47,71.1,1.76,2.07,2.62,-0.11,0.11,0.19
119676,Sundaram Medium Duration Direct Plan Annual Transfer of Income Distribution cum Capital Withdrawal,Medium Duration,2013-01-22,1.39,78.32,-1.63,-1.89,-2.36,1.61,1.37,1.53,56.05,69.82,58.52,2.21,2.3,2.74,-0.4,-0.1,-0.1
119712,SBI Magnum Income Fund Direct Bonus,Medium to Long Duration,2013-01-14,0.77,331.24,0.57,1.01,0.85,0.88,0.8,0.82,92.87,89.28,83.59,1.88,2.13,2.61,0.86,0.98,0.88
119713,SBI Magnum Income Fund Direct Reinvestment of Income Distribution cum capital withdrawal,Medium to Long Duration,2013-01-01,0.77,331.24,0.58,1.03,0.03,0.88,0.8,0.76,92.86,89.26,64.34,1.88,2.13,2.74,0.87,0.99,0.5
119714,SBI Magnum Income Fund Direct Growth,Medium to Long Duration,2013-01-01,0.77,331.24,0.58,1.03,0.85,0.88,0.8,0.82,92.86,89.27,83.6,1.88,2.13,2.61,0.87,0.99,0.88
119715,SBI Magnum Midcap Fund Direct Reinvestment of Income Distribution cum capital withdrawal option,Mid-Cap,2013-01-01,0.83,38.0,-0.44,4.38,-0.37,0.76,0.84,0.91,88.41,84.87,88.36,14.33,15.23,18.9,0.77,1.53,0.53
119716,SBI Magnum Midcap Fund Direct Growth,Mid-Cap,2013-01-01,0.83,38.0,-0.44,4.38,0.41,0.76,0.84,0.92,88.41,84.87,90.09,14.33,15.23,18.79,0.77,1.53,0.58
119720,SBI Large & Midcap Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Large & Mid- Cap,2013-01-01,0.75,28.0,3.13,4.82,1.6,0.86,0.88,0.98,90.52,86.04,90.29,13.14,13.7,17.11,0.81,1.41,0.58
119721,SBI Large & Midcap Fund Direct Growth,Large & Mid- Cap,2013-01-01,0.75,28.0,3.13,4.82,1.6,0.86,0.88,0.98,90.52,86.04,90.29,13.14,13.7,17.11,0.81,1.41,0.58
119724,SBI Contra Fund Direct Reinvestment Inc Dist cum Cap Wdrl,Contra,2013-01-01,0.64,15.0,7.4,10.1,2.63,0.87,0.94,0.98,93.94,86.66,89.87,13.23,14.77,17.54,1.14,1.76,0.64
119734,Kotak Bond Direct Annual Reinvestment of Income Distribution cum Cap Wdrl,Medium to Long Duration,2013-03-07,0.7,209.69,0.61,0.42,-1.18,0.93,1.01,1.11,87.37,83.58,71.65,2.05,2.8,3.8,0.84,0.63,0.2
119735,Kotak Bond Direct Growth,Medium to Long Duration,2013-01-01,0.7,209.69,0.61,0.51,-0.27,0.93,1.03,1.2,87.38,86.56,86.38,2.05,2.8,3.72,0.84,0.67,0.49
119739,Kotak Bond Short Term Plan Direct Growth,Short Duration,2013-01-01,0.38,176.77,0.44,0.35,0.38,1.04,1.02,1.04,88.22,90.1,90.01,1.19,1.52,1.53,0.84,1.07,1.22
119746,Kotak Money Market Direct Growth,Money Market,2013-01-01,0.24,211.8,-0.27,-0.07,0.3,3.84,3.63,1.34,73.67,67.87,34.86,0.47,0.59,0.52,1.57,1.72,2.41
119747,Kotak Money Market Direct Monthly Reinvestment of Income Dis cum Cap wdrl,Money Market,2013-01-01,0.24,211.8,-0.6,-0.25,-0.56,3.4,3.25,0.35,20.54,24.92,0.91,0.69,0.68,0.57,0.27,0.69,-0.81
119750,Kotak Savings Fund Direct Growth,Ultra Short Duration,2013-01-01,0.36,207.37,-0.32,-0.1,0.19,3.28,3.68,2.03,70.74,53.67,45.86,0.43,0.59,0.6,1.27,1.46,2.18
